20151,32,"soba/testdata/StatementUnitsData"
20152,1,"I"
20154,6,"method"
20155,5,"(II)V"
20162,13,"soba/testdata"
20163,32,"ba3bb9a0cfbaa163238872c3b753f35e"
20171,32,"soba/testdata/StatementUnitsData"
20172,16,"java/lang/Object"
20173,10,"SourceFile"
20174,23,"StatementUnitsData.java"
20175,12,"InnerClasses"
20177,34,"soba/testdata/StatementUnitsData$I"
20178,1,"I"
20180,6,"<init>"
20181,3,"()V"
20182,4,"Code"
20189,15,"LineNumberTable"
20191,18,"LocalVariableTable"
20199,4,"this"
20200,34,"Lsoba/testdata/StatementUnitsData;"
20213,2,"f1"
20214,4,"(Z)V"
20227,13,"StackMapTable"
20247,16,"java/lang/System"
20248,3,"out"
20249,21,"Ljava/io/PrintStream;"
20252,19,"java/io/PrintStream"
20253,7,"println"
20254,4,"(I)V"
20262,1,"b"
20263,1,"Z"
20265,1,"i"
20301,2,"f2"
20418,2,"f3"
20419,5,"(ZZ)V"
20478,2,"b1"
20480,2,"b2"
20532,3,"if1"
20589,7,"if1nest"
20652,3,"if2"
20713,3,"if3"
20790,3,"if4"
20867,7,"if4nest"
20944,2,"g1"
21031,6,"g1nest"
21130,2,"g2"
21131,6,"(ZZZ)V"
21183,2,"b3"
21229,2,"h1"
21322,2,"h2"
21323,7,"(ZZZZ)V"
21375,2,"b4"
21423,2,"h3"
21424,7,"(IIIZ)V"
21470,1,"x"
21472,1,"y"
21474,1,"z"
21516,2,"i1"
21517,23,"(Ljava/lang/Object;ZZ)V"
21569,3,"obj"
21570,18,"Ljava/lang/Object;"
21620,2,"i2"
21621,21,"(Ljava/lang/Object;)V"
21698,13,"soba/testdata"
21699,32,"725c0699e1bdbe695a1050671ebff05d"
21724,28,"soba/testdata/ReflectionCode"
21725,16,"java/lang/Object"
21726,10,"SourceFile"
21727,19,"ReflectionCode.java"
21729,6,"<init>"
21730,3,"()V"
21731,4,"Code"
21738,15,"LineNumberTable"
21740,18,"LocalVariableTable"
21748,4,"this"
21749,30,"Lsoba/testdata/ReflectionCode;"
21762,15,"newInstanceUser"
21773,32,"java/lang/IllegalAccessException"
21780,32,"java/lang/InstantiationException"
21784,43,"java/lang/reflect/InvocationTargetException"
21788,31,"java/lang/NoSuchMethodException"
21799,22,"LocalVariableTypeTable"
21800,13,"StackMapTable"
21803,15,"java/lang/Class"
21804,28,"soba/testdata/inheritance1/D"
21812,22,"getDeclaredConstructor"
21813,51,"([Ljava/lang/Class;)Ljava/lang/reflect/Constructor;"
21817,29,"java/lang/reflect/Constructor"
21818,11,"newInstance"
21819,39,"([Ljava/lang/Object;)Ljava/lang/Object;"
21824,16,"java/lang/System"
21825,3,"out"
21826,21,"Ljava/io/PrintStream;"
21829,8,"toString"
21830,20,"()Ljava/lang/String;"
21832,19,"java/io/PrintStream"
21833,5,"print"
21834,21,"(Ljava/lang/String;)V"
21890,1,"o"
21891,18,"Ljava/lang/Object;"
21894,3,"obj"
21895,30,"Lsoba/testdata/inheritance1/D;"
21898,1,"c"
21899,17,"Ljava/lang/Class;"
21900,20,"Ljava/lang/Class<*>;"
22006,16,"newInstanceUser2"
22194,13,"soba/testdata"
22195,32,"445db6e35a705f369677605641a41eb5"
22205,38,"soba/testdata/inheritance1/G$InternalG"
22206,16,"java/lang/Object"
22207,10,"SourceFile"
22208,6,"G.java"
22209,12,"InnerClasses"
22211,28,"soba/testdata/inheritance1/G"
22212,9,"InternalG"
22214,6,"this$0"
22215,30,"Lsoba/testdata/inheritance1/G;"
22217,6,"<init>"
22218,33,"(Lsoba/testdata/inheritance1/G;)V"
22219,4,"Code"
22226,15,"LineNumberTable"
22231,18,"LocalVariableTable"
22241,3,"()V"
22245,16,"java/lang/System"
22246,3,"out"
22247,21,"Ljava/io/PrintStream;"
22249,19,"java/io/PrintStream"
22250,7,"println"
22256,4,"this"
22257,40,"Lsoba/testdata/inheritance1/G$InternalG;"
22286,1,"m"
22302,11,"finalMethod"
22308,1,"n"
22314,4,"(I)V"
22348,26,"soba/testdata/inheritance1"
22349,32,"958501d302d80e26f79b94c416326f0c"
22359,28,"soba/testdata/inheritance1/C"
22360,16,"java/lang/Object"
22361,10,"SourceFile"
22362,6,"C.java"
22364,1,"x"
22365,1,"I"
22367,4,"main"
22368,22,"([Ljava/lang/String;)V"
22369,4,"Code"
22376,15,"LineNumberTable"
22383,18,"LocalVariableTable"
22387,16,"java/lang/System"
22388,3,"err"
22389,21,"Ljava/io/PrintStream;"
22392,19,"java/io/PrintStream"
22393,7,"println"
22394,4,"(I)V"
22398,28,"soba/testdata/inheritance2/F"
22401,6,"<init>"
22402,3,"()V"
22412,1,"o"
22422,4,"args"
22423,19,"[Ljava/lang/String;"
22426,1,"f"
22427,30,"Lsoba/testdata/inheritance2/F;"
22429,1,"c"
22430,30,"Lsoba/testdata/inheritance1/C;"
22488,8,"C.<init>"
22490,21,"(Ljava/lang/String;)V"
22496,1,"q"
22497,4,"(D)V"
22503,4,"this"
22533,1,"m"
22546,3,"C.m"
22569,1,"n"
22582,5,"C.n()"
22617,5,"C.o()"
22640,1,"p"
22652,3,"out"
22654,8,"C.p(int)"
22691,11,"C.q(double)"
22700,1,"d"
22701,1,"D"
22718,11,"novariables"
22745,8,"C.x(int)"
22754,1,"t"
22771,1,"y"
22784,8,"C.y(int)"
22809,8,"toString"
22810,20,"()Ljava/lang/String;"
22837,26,"soba/testdata/inheritance1"
22838,32,"ed11f1057bbc828dc1d8060407388269"
22857,28,"soba/testdata/inheritance1/I"
22858,16,"java/lang/Object"
22859,10,"SourceFile"
22860,6,"I.java"
22862,1,"x"
22863,1,"I"
22864,13,"ConstantValue"
22866,1,"m"
22867,3,"()V"
22874,26,"soba/testdata/inheritance1"
22875,32,"d9f2ce3521c33ae1df6cf0b0b24a1377"
22884,28,"soba/testdata/inheritance1/J"
22885,16,"java/lang/Object"
22886,10,"SourceFile"
22887,6,"J.java"
22889,1,"x"
22890,1,"I"
22891,13,"ConstantValue"
22893,26,"soba/testdata/inheritance1"
22894,32,"b6a212354edafdab543afe70087dd344"
22902,28,"soba/testdata/inheritance1/D"
22903,28,"soba/testdata/inheritance1/C"
22904,28,"soba/testdata/inheritance1/I"
22905,28,"soba/testdata/inheritance1/K"
22906,10,"SourceFile"
22907,6,"D.java"
22909,6,"<init>"
22910,3,"()V"
22911,4,"Code"
22918,15,"LineNumberTable"
22922,18,"LocalVariableTable"
22928,4,"(I)V"
22932,16,"java/lang/System"
22933,3,"err"
22934,21,"Ljava/io/PrintStream;"
22936,8,"D.<init>"
22938,19,"java/io/PrintStream"
22939,7,"println"
22940,21,"(Ljava/lang/String;)V"
22946,4,"this"
22947,30,"Lsoba/testdata/inheritance1/D;"
22988,13,"D.<init>(int)"
22997,1,"x"
22998,1,"I"
23021,1,"m"
23039,3,"D.m"
23067,18,"testPackagePrivate"
23088,1,"n"
23096,1,"c"
23097,30,"Lsoba/testdata/inheritance1/C;"
23121,19,"testPackagePrivate2"
23134,28,"soba/testdata/inheritance2/F"
23171,19,"testPackagePrivate3"
23184,28,"soba/testdata/inheritance1/G"
23221,19,"testPackagePrivate4"
23234,28,"soba/testdata/inheritance2/H"
23283,5,"D.n()"
23306,7,"example"
23307,24,"(IJDLjava/lang/String;)I"
23323,1,"i"
23325,1,"l"
23326,1,"J"
23328,1,"d"
23329,1,"D"
23331,1,"s"
23332,18,"Ljava/lang/String;"
23358,3,"out"
23360,8,"D.x(int)"
23369,1,"t"
23386,8,"toString"
23387,20,"()Ljava/lang/String;"
23414,26,"soba/testdata/inheritance1"
23415,32,"1443d0596b8f4d1f125e8f823d545b62"
23433,28,"soba/testdata/inheritance1/K"
23434,16,"java/lang/Object"
23435,28,"soba/testdata/inheritance1/I"
23436,10,"SourceFile"
23437,6,"K.java"
23439,26,"soba/testdata/inheritance1"
23440,32,"ab26fbbdfd094aec7641a03c8ae78f0a"
23447,28,"soba/testdata/inheritance1/G"
23448,28,"soba/testdata/inheritance1/C"
23449,10,"SourceFile"
23450,6,"G.java"
23451,12,"InnerClasses"
23453,38,"soba/testdata/inheritance1/G$InternalG"
23454,9,"InternalG"
23456,13,"volatileField"
23457,1,"I"
23459,14,"transientField"
23461,10,"finalField"
23462,13,"ConstantValue"
23464,6,"<init>"
23465,3,"()V"
23466,4,"Code"
23473,15,"LineNumberTable"
23479,18,"LocalVariableTable"
23485,4,"(I)V"
23506,4,"this"
23507,30,"Lsoba/testdata/inheritance1/G;"
23542,1,"n"
23559,16,"java/lang/System"
23560,3,"err"
23561,21,"Ljava/io/PrintStream;"
23563,5,"G.n()"
23565,19,"java/io/PrintStream"
23566,7,"println"
23567,21,"(Ljava/lang/String;)V"
23594,11,"finalMethod"
23617,1,"x"
23629,3,"out"
23631,8,"G.x(int)"
23640,1,"t"
23657,26,"soba/testdata/inheritance1"
23658,32,"6640e36e402a55e8b9f738155601de1d"
23672,30,"soba/testdata/DefUseTestData$1"
23673,35,"soba/testdata/DefUseTestData$Inner1"
23674,10,"SourceFile"
23675,19,"DefUseTestData.java"
23676,15,"EnclosingMethod"
23677,12,"InnerClasses"
23679,28,"soba/testdata/DefUseTestData"
23680,14,"withInnerClass"
23681,3,"()V"
23683,6,"Inner1"
23685,1,"x"
23686,1,"I"
23688,1,"y"
23690,6,"this$0"
23691,30,"Lsoba/testdata/DefUseTestData;"
23693,6,"<init>"
23694,33,"(Lsoba/testdata/DefUseTestData;)V"
23695,4,"Code"
23702,15,"LineNumberTable"
23706,18,"LocalVariableTable"
23728,4,"this"
23729,32,"Lsoba/testdata/DefUseTestData$1;"
23760,10,"printInner"
23773,16,"java/lang/System"
23774,3,"out"
23775,21,"Ljava/io/PrintStream;"
23779,19,"java/io/PrintStream"
23780,7,"println"
23781,4,"(I)V"
23817,5,"print"
23850,13,"soba/testdata"
23851,32,"610826ec76b5b0b164733b628634451e"
23864,32,"soba/testdata/ObjectTransferCode"
23865,16,"java/lang/Object"
23866,10,"SourceFile"
23867,23,"ObjectTransferCode.java"
23869,6,"<init>"
23870,3,"()V"
23871,4,"Code"
23878,15,"LineNumberTable"
23880,18,"LocalVariableTable"
23888,4,"this"
23889,34,"Lsoba/testdata/ObjectTransferCode;"
23902,9,"newObject"
23903,6,"(I)[[I"
23938,2,"m1"
23939,37,"(Lsoba/testdata/ObjectTransferCode;)V"
23945,2,"m2"
23946,70,"(Lsoba/testdata/ObjectTransferCode;)Lsoba/testdata/ObjectTransferCode;"
23958,3,"[[I"
23963,16,"java/lang/System"
23964,3,"out"
23965,21,"Ljava/io/PrintStream;"
23969,19,"java/io/PrintStream"
23970,7,"println"
23971,4,"(I)V"
23980,1,"x"
23981,1,"I"
23983,4,"obj1"
23985,4,"obj2"
23987,4,"obj3"
23989,5,"array"
23990,35,"[Lsoba/testdata/ObjectTransferCode;"
23992,10,"multiArray"
24073,3,"obj"
24110,13,"soba/testdata"
24111,32,"096dd1a4dd7d05f0a2d19acaca35b90a"
24122,28,"soba/testdata/inheritance2/H"
24123,28,"soba/testdata/inheritance1/D"
24124,10,"SourceFile"
24125,6,"H.java"
24127,1,"x"
24128,1,"I"
24130,6,"<init>"
24131,3,"()V"
24132,4,"Code"
24139,15,"LineNumberTable"
24144,18,"LocalVariableTable"
24154,1,"p"
24155,4,"(I)V"
24162,1,"q"
24163,4,"(D)V"
24169,4,"this"
24170,30,"Lsoba/testdata/inheritance2/H;"
24198,1,"n"
24210,16,"java/lang/System"
24211,3,"err"
24212,21,"Ljava/io/PrintStream;"
24214,5,"H.n()"
24216,19,"java/io/PrintStream"
24217,7,"println"
24218,21,"(Ljava/lang/String;)V"
24251,3,"out"
24253,8,"C.p(int)"
24290,11,"C.q(double)"
24299,1,"d"
24300,1,"D"
24317,26,"soba/testdata/inheritance2"
24318,32,"e3c288e7ac563525c4bb560fd03ff6ac"
24330,28,"soba/testdata/inheritance2/L"
24331,16,"java/lang/Object"
24332,10,"SourceFile"
24333,6,"L.java"
24335,6,"<init>"
24336,3,"()V"
24337,4,"Code"
24344,15,"LineNumberTable"
24346,18,"LocalVariableTable"
24354,4,"this"
24355,30,"Lsoba/testdata/inheritance2/L;"
24368,4,"getC"
24369,32,"()Lsoba/testdata/inheritance1/C;"
24376,26,"soba/testdata/inheritance2"
24377,32,"418b98d083e35cc1e20bb0631786f1f9"
24386,28,"soba/testdata/inheritance2/E"
24387,16,"java/lang/Object"
24388,10,"SourceFile"
24389,6,"E.java"
24391,4,"flag"
24392,1,"I"
24394,4,"main"
24395,22,"([Ljava/lang/String;)V"
24396,4,"Code"
24403,15,"LineNumberTable"
24406,18,"LocalVariableTable"
24412,6,"<init>"
24413,3,"()V"
24415,4,"exec"
24421,4,"args"
24422,19,"[Ljava/lang/String;"
24457,28,"soba/testdata/inheritance1/D"
24461,4,"(I)V"
24467,1,"m"
24473,4,"this"
24474,30,"Lsoba/testdata/inheritance2/E;"
24477,1,"d"
24478,30,"Lsoba/testdata/inheritance1/D;"
24507,18,"testPackagePrivate"
24520,28,"soba/testdata/inheritance2/F"
24528,1,"n"
24536,1,"f"
24537,30,"Lsoba/testdata/inheritance2/F;"
24576,16,"java/lang/System"
24577,3,"err"
24578,21,"Ljava/io/PrintStream;"
24580,13,"Hello, World!"
24582,19,"java/io/PrintStream"
24583,7,"println"
24584,21,"(Ljava/lang/String;)V"
24599,19,"testPackagePrivate2"
24604,19,"testPackagePrivate3"
24609,19,"testPackagePrivate4"
24660,19,"testDynamicBinding1"
24674,13,"StackMapTable"
24677,28,"soba/testdata/inheritance1/C"
24687,1,"x"
24697,28,"soba/testdata/inheritance1/G"
24716,1,"c"
24717,30,"Lsoba/testdata/inheritance1/C;"
24765,19,"testDynamicBinding2"
24844,19,"testDynamicBinding3"
24868,1,"y"
24888,2,"d1"
24890,2,"d2"
24930,19,"testDynamicBinding4"
24931,33,"(Lsoba/testdata/inheritance1/C;)V"
24962,19,"testDynamicBinding5"
25087,19,"testDynamicBinding6"
25088,33,"(Lsoba/testdata/inheritance2/L;)V"
25101,28,"soba/testdata/inheritance2/L"
25102,4,"getC"
25103,32,"()Lsoba/testdata/inheritance1/C;"
25113,1,"l"
25114,30,"Lsoba/testdata/inheritance2/L;"
25132,19,"testDynamicBinding7"
25133,4,"(Z)V"
25147,22,"LocalVariableTypeTable"
25155,19,"java/util/ArrayList"
25167,14,"java/util/List"
25168,20,"java/util/LinkedList"
25179,4,"size"
25180,3,"()I"
25187,4,"list"
25188,16,"Ljava/util/List;"
25189,36,"Ljava/util/List<Ljava/lang/String;>;"
25193,1,"b"
25194,1,"Z"
25243,26,"soba/testdata/inheritance2"
25244,32,"6b9d62405ec360e26cfe0f28d1d74a07"
25263,28,"soba/testdata/inheritance2/F"
25264,28,"soba/testdata/inheritance1/C"
25265,10,"SourceFile"
25266,6,"F.java"
25268,6,"<init>"
25269,3,"()V"
25270,4,"Code"
25277,15,"LineNumberTable"
25280,18,"LocalVariableTable"
25286,4,"(I)V"
25292,4,"this"
25293,30,"Lsoba/testdata/inheritance2/F;"
25310,1,"n"
25322,16,"java/lang/System"
25323,3,"err"
25324,21,"Ljava/io/PrintStream;"
25326,5,"F.n()"
25328,19,"java/io/PrintStream"
25329,7,"println"
25330,21,"(Ljava/lang/String;)V"
25352,1,"o"
25365,5,"F.o()"
25388,1,"k"
25406,21,"[[[Ljava/lang/String;"
25413,16,"java/lang/Object"
25414,8,"toString"
25415,20,"()Ljava/lang/String;"
25421,16,"java/lang/String"
25436,5,"array"
25438,7,"another"
25439,19,"[Ljava/lang/String;"
25479,26,"soba/testdata/inheritance2"
25480,32,"5899357aed62673118b8aaf4e4dbc70a"
26513,28,"soba/testdata/DefUseTestData"
26514,16,"java/lang/Object"
26515,10,"SourceFile"
26516,19,"DefUseTestData.java"
26517,12,"InnerClasses"
26519,35,"soba/testdata/DefUseTestData$Inner2"
26520,6,"Inner2"
26522,35,"soba/testdata/DefUseTestData$Inner1"
26523,6,"Inner1"
26525,30,"soba/testdata/DefUseTestData$2"
26527,30,"soba/testdata/DefUseTestData$1"
26529,6,"<init>"
26530,3,"()V"
26531,4,"Code"
26538,15,"LineNumberTable"
26540,18,"LocalVariableTable"
26548,4,"this"
26549,30,"Lsoba/testdata/DefUseTestData;"
26562,14,"overwriteParam"
26563,5,"(II)V"
26574,13,"StackMapTable"
26586,16,"java/lang/System"
26587,3,"out"
26588,21,"Ljava/io/PrintStream;"
26591,19,"java/io/PrintStream"
26592,7,"println"
26593,4,"(I)V"
26601,1,"x"
26602,1,"I"
26604,1,"y"
26630,19,"localDataDependence"
26673,3,"err"
26703,1,"b"
26704,1,"Z"
26774,20,"tryFinallyDependence"
26775,3,"()I"
26793,19,"java/io/IOException"
26841,12,"java/io/File"
26842,23,"java/io/FileInputStream"
26849,4,"test"
26851,21,"(Ljava/lang/String;)V"
26862,17,"(Ljava/io/File;)V"
26868,4,"read"
26883,5,"close"
26948,15,"printStackTrace"
26966,19,"java/lang/Throwable"
27009,1,"e"
27010,21,"Ljava/io/IOException;"
27015,1,"f"
27016,14,"Ljava/io/File;"
27018,6,"stream"
27019,25,"Ljava/io/FileInputStream;"
27236,12,"forStatement"
27310,1,"i"
27382,14,"whileStatement"
27527,14,"withInnerClass"
27549,33,"(Lsoba/testdata/DefUseTestData;)V"
27558,70,"(Lsoba/testdata/DefUseTestData;Lsoba/testdata/DefUseTestData$Inner1;)V"
27564,5,"print"
27572,1,"k"
27574,6,"inner1"
27575,37,"Lsoba/testdata/DefUseTestData$Inner1;"
27577,6,"inner2"
27578,37,"Lsoba/testdata/DefUseTestData$Inner2;"
27618,13,"soba/testdata"
27619,32,"de40dd8c7c941a720c8e44117b20a7b2"
27635,30,"soba/testdata/DefUseTestData$2"
27636,35,"soba/testdata/DefUseTestData$Inner2"
27637,10,"SourceFile"
27638,19,"DefUseTestData.java"
27639,15,"EnclosingMethod"
27640,12,"InnerClasses"
27642,28,"soba/testdata/DefUseTestData"
27643,14,"withInnerClass"
27644,3,"()V"
27645,6,"Inner2"
27647,42,"soba/testdata/DefUseTestData$Inner2$Inner3"
27648,6,"Inner3"
27650,35,"soba/testdata/DefUseTestData$Inner1"
27651,6,"Inner1"
27654,1,"x"
27655,1,"I"
27657,1,"i"
27658,44,"Lsoba/testdata/DefUseTestData$Inner2$Inner3;"
27660,6,"this$0"
27661,30,"Lsoba/testdata/DefUseTestData;"
27663,6,"<init>"
27664,70,"(Lsoba/testdata/DefUseTestData;Lsoba/testdata/DefUseTestData$Inner1;)V"
27665,4,"Code"
27672,15,"LineNumberTable"
27676,18,"LocalVariableTable"
27702,33,"(Lsoba/testdata/DefUseTestData;)V"
27704,77,"(Lsoba/testdata/DefUseTestData$Inner2;Lsoba/testdata/DefUseTestData$Inner1;)V"
27709,4,"this"
27710,32,"Lsoba/testdata/DefUseTestData$2;"
27714,3,"arg"
27715,37,"Lsoba/testdata/DefUseTestData$Inner1;"
27754,5,"print"
27767,16,"java/lang/System"
27768,3,"out"
27769,21,"Ljava/io/PrintStream;"
27773,19,"java/io/PrintStream"
27774,7,"println"
27775,4,"(I)V"
27782,21,"(Ljava/lang/Object;)V"
27812,13,"soba/testdata"
27813,32,"929b3dc302360d1d19b8e76756b533a6"
27825,35,"soba/testdata/DefUseTestData$Inner2"
27826,16,"java/lang/Object"
27827,10,"SourceFile"
27828,19,"DefUseTestData.java"
27829,12,"InnerClasses"
27831,28,"soba/testdata/DefUseTestData"
27832,6,"Inner2"
27834,42,"soba/testdata/DefUseTestData$Inner2$Inner3"
27835,6,"Inner3"
27837,35,"soba/testdata/DefUseTestData$Inner1"
27838,6,"Inner1"
27840,3,"arg"
27841,37,"Lsoba/testdata/DefUseTestData$Inner1;"
27843,6,"this$0"
27844,30,"Lsoba/testdata/DefUseTestData;"
27846,6,"<init>"
27847,70,"(Lsoba/testdata/DefUseTestData;Lsoba/testdata/DefUseTestData$Inner1;)V"
27848,4,"Code"
27855,15,"LineNumberTable"
27859,18,"LocalVariableTable"
27867,3,"()V"
27878,4,"this"
27879,37,"Lsoba/testdata/DefUseTestData$Inner2;"
27908,5,"print"
27943,13,"soba/testdata"
27944,32,"3ce065e1c68b45425e03573476456722"
27955,35,"soba/testdata/ControlDependenceCode"
27956,16,"java/lang/Object"
27957,10,"SourceFile"
27958,26,"ControlDependenceCode.java"
27960,6,"<init>"
27961,3,"()V"
27962,4,"Code"
27969,15,"LineNumberTable"
27971,18,"LocalVariableTable"
27979,4,"this"
27980,37,"Lsoba/testdata/ControlDependenceCode;"
27993,4,"main"
27994,22,"([Ljava/lang/String;)V"
28018,13,"StackMapTable"
28021,19,"[Ljava/lang/String;"
28039,16,"java/lang/String"
28063,6,"length"
28064,3,"()I"
28071,4,"test"
28117,3,"use"
28118,4,"(I)V"
28124,1,"s"
28125,18,"Ljava/lang/String;"
28128,4,"args"
28130,1,"x"
28131,1,"I"
28282,13,"soba/testdata"
28283,32,"cf054a20dd937b3763e0f3835b4307ae"
28294,35,"soba/testdata/DefUseTestData$Inner1"
28295,16,"java/lang/Object"
28296,10,"SourceFile"
28297,19,"DefUseTestData.java"
28298,12,"InnerClasses"
28300,28,"soba/testdata/DefUseTestData"
28301,6,"Inner1"
28303,6,"this$0"
28304,30,"Lsoba/testdata/DefUseTestData;"
28306,6,"<init>"
28307,33,"(Lsoba/testdata/DefUseTestData;)V"
28308,4,"Code"
28315,15,"LineNumberTable"
28318,18,"LocalVariableTable"
28326,3,"()V"
28332,4,"this"
28333,37,"Lsoba/testdata/DefUseTestData$Inner1;"
28354,5,"print"
28377,13,"soba/testdata"
28378,32,"d0a0d4b96a03b9567cd223204ffb983b"
28388,42,"soba/testdata/DefUseTestData$Inner2$Inner3"
28389,16,"java/lang/Object"
28390,10,"SourceFile"
28391,19,"DefUseTestData.java"
28392,12,"InnerClasses"
28394,35,"soba/testdata/DefUseTestData$Inner2"
28395,28,"soba/testdata/DefUseTestData"
28396,6,"Inner2"
28398,35,"soba/testdata/DefUseTestData$Inner1"
28399,6,"Inner1"
28401,6,"Inner3"
28403,6,"this$1"
28404,37,"Lsoba/testdata/DefUseTestData$Inner2;"
28406,6,"<init>"
28407,77,"(Lsoba/testdata/DefUseTestData$Inner2;Lsoba/testdata/DefUseTestData$Inner1;)V"
28408,4,"Code"
28415,15,"LineNumberTable"
28418,18,"LocalVariableTable"
28426,3,"()V"
28432,4,"this"
28433,44,"Lsoba/testdata/DefUseTestData$Inner2$Inner3;"
28437,3,"arg"
28438,37,"Lsoba/testdata/DefUseTestData$Inner1;"
28458,13,"soba/testdata"
28459,32,"42b79e284c1c96b9fc0418beff900fd0"
28468,34,"soba/testdata/StatementUnitsData$I"
28469,16,"java/lang/Object"
28470,10,"SourceFile"
28471,23,"StatementUnitsData.java"
28472,12,"InnerClasses"
28474,32,"soba/testdata/StatementUnitsData"
28475,1,"I"
28477,6,"method"
28478,5,"(II)V"
28485,13,"soba/testdata"
28486,32,"ba3bb9a0cfbaa163238872c3b753f35e"
28494,32,"soba/testdata/StatementUnitsData"
28495,16,"java/lang/Object"
28496,10,"SourceFile"
28497,23,"StatementUnitsData.java"
28498,12,"InnerClasses"
28500,34,"soba/testdata/StatementUnitsData$I"
28501,1,"I"
28503,6,"<init>"
28504,3,"()V"
28505,4,"Code"
28512,15,"LineNumberTable"
28514,18,"LocalVariableTable"
28522,4,"this"
28523,34,"Lsoba/testdata/StatementUnitsData;"
28536,2,"f1"
28537,4,"(Z)V"
28550,13,"StackMapTable"
28570,16,"java/lang/System"
28571,3,"out"
28572,21,"Ljava/io/PrintStream;"
28575,19,"java/io/PrintStream"
28576,7,"println"
28577,4,"(I)V"
28585,1,"b"
28586,1,"Z"
28588,1,"i"
28624,2,"f2"
28741,2,"f3"
28742,5,"(ZZ)V"
28801,2,"b1"
28803,2,"b2"
28855,3,"if1"
28912,7,"if1nest"
28975,3,"if2"
29036,3,"if3"
29113,3,"if4"
29190,7,"if4nest"
29267,2,"g1"
29354,6,"g1nest"
29453,2,"g2"
29454,6,"(ZZZ)V"
29506,2,"b3"
29552,2,"h1"
29645,2,"h2"
29646,7,"(ZZZZ)V"
29698,2,"b4"
29746,2,"h3"
29747,7,"(IIIZ)V"
29793,1,"x"
29795,1,"y"
29797,1,"z"
29839,2,"i1"
29840,23,"(Ljava/lang/Object;ZZ)V"
29892,3,"obj"
29893,18,"Ljava/lang/Object;"
29943,2,"i2"
29944,21,"(Ljava/lang/Object;)V"
30021,13,"soba/testdata"
30022,32,"725c0699e1bdbe695a1050671ebff05d"
30047,28,"soba/testdata/ReflectionCode"
30048,16,"java/lang/Object"
30049,10,"SourceFile"
30050,19,"ReflectionCode.java"
30052,6,"<init>"
30053,3,"()V"
30054,4,"Code"
30061,15,"LineNumberTable"
30063,18,"LocalVariableTable"
30071,4,"this"
30072,30,"Lsoba/testdata/ReflectionCode;"
30085,15,"newInstanceUser"
30096,32,"java/lang/IllegalAccessException"
30103,32,"java/lang/InstantiationException"
30107,43,"java/lang/reflect/InvocationTargetException"
30111,31,"java/lang/NoSuchMethodException"
30122,22,"LocalVariableTypeTable"
30123,13,"StackMapTable"
30126,15,"java/lang/Class"
30127,28,"soba/testdata/inheritance1/D"
30135,22,"getDeclaredConstructor"
30136,51,"([Ljava/lang/Class;)Ljava/lang/reflect/Constructor;"
30140,29,"java/lang/reflect/Constructor"
30141,11,"newInstance"
30142,39,"([Ljava/lang/Object;)Ljava/lang/Object;"
30147,16,"java/lang/System"
30148,3,"out"
30149,21,"Ljava/io/PrintStream;"
30152,8,"toString"
30153,20,"()Ljava/lang/String;"
30155,19,"java/io/PrintStream"
30156,5,"print"
30157,21,"(Ljava/lang/String;)V"
30213,1,"o"
30214,18,"Ljava/lang/Object;"
30217,3,"obj"
30218,30,"Lsoba/testdata/inheritance1/D;"
30221,1,"c"
30222,17,"Ljava/lang/Class;"
30223,20,"Ljava/lang/Class<*>;"
30329,16,"newInstanceUser2"
30517,13,"soba/testdata"
30518,32,"445db6e35a705f369677605641a41eb5"
30528,38,"soba/testdata/inheritance1/G$InternalG"
30529,16,"java/lang/Object"
30530,10,"SourceFile"
30531,6,"G.java"
30532,12,"InnerClasses"
30534,28,"soba/testdata/inheritance1/G"
30535,9,"InternalG"
30537,6,"this$0"
30538,30,"Lsoba/testdata/inheritance1/G;"
30540,6,"<init>"
30541,33,"(Lsoba/testdata/inheritance1/G;)V"
30542,4,"Code"
30549,15,"LineNumberTable"
30554,18,"LocalVariableTable"
30564,3,"()V"
30568,16,"java/lang/System"
30569,3,"out"
30570,21,"Ljava/io/PrintStream;"
30572,19,"java/io/PrintStream"
30573,7,"println"
30579,4,"this"
30580,40,"Lsoba/testdata/inheritance1/G$InternalG;"
30609,1,"m"
30625,11,"finalMethod"
30631,1,"n"
30637,4,"(I)V"
30671,26,"soba/testdata/inheritance1"
30672,32,"958501d302d80e26f79b94c416326f0c"
30682,28,"soba/testdata/inheritance1/C"
30683,16,"java/lang/Object"
30684,10,"SourceFile"
30685,6,"C.java"
30687,1,"x"
30688,1,"I"
30690,4,"main"
30691,22,"([Ljava/lang/String;)V"
30692,4,"Code"
30699,15,"LineNumberTable"
30706,18,"LocalVariableTable"
30710,16,"java/lang/System"
30711,3,"err"
30712,21,"Ljava/io/PrintStream;"
30715,19,"java/io/PrintStream"
30716,7,"println"
30717,4,"(I)V"
30721,28,"soba/testdata/inheritance2/F"
30724,6,"<init>"
30725,3,"()V"
30735,1,"o"
30745,4,"args"
30746,19,"[Ljava/lang/String;"
30749,1,"f"
30750,30,"Lsoba/testdata/inheritance2/F;"
30752,1,"c"
30753,30,"Lsoba/testdata/inheritance1/C;"
30811,8,"C.<init>"
30813,21,"(Ljava/lang/String;)V"
30819,1,"q"
30820,4,"(D)V"
30826,4,"this"
30856,1,"m"
